name,category,location,lat,lng,polarity,numReviews,monthly_reviews,review_variance
Manaish Oriental Bakery,restaurant,Rome,41.911745446473,12.475340073315,7,13,"[0, 1, 2, 0, 2, 0, 2, 0, 1, 1, 4, 0]",1.4097222222222223
Da Cesare,restaurant,Rome,41.876901,12.440834,7,13,"[0, 0, 0, 0, 1, 0, 2, 1, 3, 2, 3, 1]",1.2430555555555556
Edy,restaurant,Rome,41.908899,12.479041,7,13,"[1, 0, 3, 3, 0, 0, 0, 1, 3, 2, 0, 0]",1.576388888888889
Lo Yeti Libreria-Caffe,restaurant,Rome,41.88983,12.525159,7,13,"[0, 0, 2, 2, 3, 0, 1, 2, 2, 0, 0, 1]",1.0763888888888888
La Taverna Italiana,restaurant,Rome,41.894123,12.510853,7,13,"[0, 0, 1, 2, 1, 1, 0, 4, 0, 2, 2, 0]",1.4097222222222225
Cineland Multiplex,attraction,Rome,41.746481,12.286716,7,13,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 2]",0.24305555555555558
Piazza Trilussa,attraction,Rome,41.891775554975,12.47009931058,7,13,"[1, 0, 0, 0, 1, 1, 5, 2, 1, 1, 0, 1]",1.7430555555555554
Finnegan Irish Pub,attraction,Rome,41.894735,12.492013,7,13,"[1, 0, 1, 2, 0, 3, 0, 3, 1, 2, 0, 0]",1.2430555555555556
Rotonda Restaurant,restaurant,Rome,41.899622,12.478394,6,13,"[1, 0, 1, 2, 3, 0, 1, 2, 2, 0, 0, 1]",0.9097222222222222
C'era una Volta,restaurant,Rome,41.872794,12.457962,6,13,"[1, 1, 1, 3, 0, 0, 2, 0, 1, 2, 0, 2]",0.9097222222222223
Bar Vigna Stelluti,restaurant,Rome,41.947198,12.466466,6,13,"[1, 1, 1, 0, 1, 5, 1, 0, 3, 0, 0, 0]",2.076388888888889
Porca Vacca,restaurant,Rome,41.897243,12.515681,6,13,"[1, 1, 1, 1, 1, 0, 0, 2, 1, 3, 2, 0]",0.7430555555555557
Gelateria Tony,restaurant,Rome,41.874014,12.447123,6,13,"[0, 1, 4, 4, 1, 0, 0, 0, 1, 1, 0, 1]",1.9097222222222223
Pommidoro,restaurant,Rome,41.898595,12.516568,6,13,"[0, 1, 1, 0, 1, 2, 0, 1, 1, 5, 1, 0]",1.7430555555555556
Hostaria Mamutones,restaurant,Rome,41.94553,12.537989,6,13,"[0, 0, 2, 0, 0, 1, 3, 0, 2, 1, 2, 2]",1.076388888888889
Osteria Barberini,restaurant,Rome,41.90447,12.487506,6,13,"[1, 0, 1, 0, 1, 0, 2, 0, 4, 3, 0, 1]",1.576388888888889
K2 Gelateria,restaurant,Rome,41.878517,12.508361,6,13,"[0, 0, 0, 2, 1, 2, 3, 2, 2, 1, 0, 0]",1.0763888888888888
Come Il Latte,restaurant,Rome,41.907302703009,12.496031122778,6,13,"[0, 0, 1, 2, 1, 2, 2, 2, 2, 0, 1, 0]",0.7430555555555555
Taverna Rossini,restaurant,Rome,41.921789,12.492495,6,13,"[2, 0, 2, 1, 1, 1, 0, 1, 2, 1, 2, 0]",0.5763888888888888
Casette di Campagna,restaurant,Rome,41.862462,12.433347,6,13,"[3, 0, 0, 3, 0, 1, 1, 0, 2, 1, 0, 2]",1.2430555555555556
La Leggenda Di Avalon‎,attraction,Rome,41.885208332606,12.51793580341,6,13,"[2, 0, 1, 1, 1, 1, 1, 0, 3, 1, 1, 1]",0.576388888888889
Cuccagna,attraction,Rome,41.897379307205,12.473005216522,6,13,"[1, 0, 0, 2, 2, 0, 0, 2, 1, 2, 3, 0]",1.076388888888889
ELYX Club,attraction,Rome,41.933583389813,12.458918703949,6,13,"[0, 0, 0, 0, 1, 1, 5, 2, 4, 0, 0, 0]",2.743055555555556
Policlinico Campus Biomedico,poi,Rome,41.77021,12.469712,8,12,"[0, 2, 2, 0, 3, 0, 1, 0, 2, 1, 1, 0]",1.0
Ketumbar,restaurant,Rome,41.876974,12.475054,8,12,"[0, 0, 0, 0, 3, 0, 5, 1, 0, 0, 1, 2]",2.3333333333333335
Fatamorgana,restaurant,Rome,41.911494470114,12.4556940563,8,12,"[1, 0, 0, 0, 3, 0, 3, 1, 1, 1, 2, 0]",1.1666666666666667
Nuovo Cinema Aquila,attraction,Rome,41.890572,12.52552,8,12,"[1, 1, 1, 3, 2, 1, 0, 0, 1, 0, 1, 1]",0.6666666666666666
Buddha Smile,restaurant,Rome,41.836786607231,12.633364200474,7,12,"[1, 0, 2, 1, 0, 0, 1, 2, 5, 0, 0, 0]",2.0
ILocale,restaurant,Rome,41.938303410808,12.53481383693,7,12,"[1, 2, 1, 1, 2, 0, 3, 0, 0, 1, 1, 0]",0.8333333333333334
Trombetta,restaurant,Rome,41.901938176837,12.502936440788,7,12,"[0, 1, 3, 2, 2, 0, 0, 1, 2, 0, 1, 0]",1.0
Il Mago Del Caffè,restaurant,Rome,41.862537437309,12.568573951721,7,12,"[2, 1, 2, 0, 3, 0, 0, 0, 0, 2, 0, 2]",1.1666666666666667
Pastarito,restaurant,Rome,41.8991807,12.500885,7,12,"[1, 0, 3, 0, 2, 2, 0, 1, 1, 1, 0, 1]",0.8333333333333334
Le Finestre,restaurant,Rome,41.921018,12.506841,7,12,"[0, 0, 0, 1, 1, 1, 1, 3, 2, 2, 1, 0]",0.8333333333333334
Tribeca Café,restaurant,Rome,41.911179,12.502342,7,12,"[1, 1, 1, 1, 1, 2, 1, 0, 0, 2, 0, 2]",0.5
Madison,attraction,Rome,41.853392,12.479243,7,12,"[1, 1, 0, 1, 0, 2, 0, 1, 2, 2, 1, 1]",0.5
Stardust Village,attraction,Rome,41.819061,12.44514,7,12,"[0, 0, 1, 1, 2, 0, 1, 1, 4, 0, 1, 1]",1.1666666666666667
Gianicolo 150,attraction,Rome,41.89128114,12.46127825,7,12,"[0, 0, 1, 0, 1, 2, 4, 2, 1, 1, 0, 0]",1.3333333333333333
Meo Pinelli,attraction,Rome,41.853620707675,12.567529448087,7,12,"[1, 0, 3, 1, 2, 0, 1, 1, 0, 1, 0, 2]",0.8333333333333334
Le Mura,attraction,Rome,41.895624,12.512412,7,12,"[1, 1, 2, 1, 1, 0, 0, 0, 1, 3, 1, 1]",0.6666666666666666
Palazzo Valentini,poi,Rome,41.896691233969,12.483806430364,6,12,"[3, 0, 0, 1, 1, 1, 0, 0, 2, 0, 1, 3]",1.1666666666666667
Checco dello Scapicollo,restaurant,Rome,41.8176,12.483775,6,12,"[2, 0, 0, 5, 1, 1, 0, 2, 1, 0, 0, 0]",2.0
Mezzo,restaurant,Rome,41.928258,12.508937,6,12,"[1, 1, 2, 2, 1, 0, 0, 1, 0, 2, 1, 1]",0.5
Duse,restaurant,Rome,41.927614,12.491902,6,12,"[0, 0, 0, 2, 2, 3, 1, 1, 0, 0, 2, 1]",1.0
Venchi Cioccogelateria,restaurant,Rome,41.9062056935,12.480297088623,6,12,"[0, 3, 0, 0, 3, 1, 1, 2, 1, 0, 1, 0]",1.1666666666666667
Panino Giusto,restaurant,Rome,41.816670321815,12.458403649918,6,12,"[1, 1, 0, 2, 2, 0, 3, 0, 0, 1, 2, 0]",1.0
Miami 3,restaurant,Rome,41.851908,12.478406,6,12,"[1, 0, 0, 1, 3, 1, 1, 2, 1, 1, 1, 0]",0.6666666666666666
Shooters,restaurant,Rome,41.882358567633,12.509264945984,6,12,"[0, 1, 2, 1, 1, 0, 2, 1, 1, 0, 0, 3]",0.8333333333333334
Sabatini,restaurant,Rome,41.889785,12.470426,6,12,"[0, 1, 2, 0, 1, 1, 1, 2, 1, 1, 2, 0]",0.5
Crazy Bull Cafe,restaurant,Rome,41.93876,12.469157,6,12,"[2, 1, 1, 2, 1, 1, 3, 1, 0, 0, 0, 0]",0.8333333333333334
Zenzero biorestaurant,restaurant,Rome,41.728468,12.283439,6,12,"[0, 0, 2, 0, 2, 0, 0, 3, 3, 0, 1, 1]",1.3333333333333333
Al Contadino Non Far Saper,restaurant,Rome,41.776372,12.31903,6,12,"[0, 1, 2, 0, 0, 1, 2, 0, 4, 2, 0, 0]",1.5
L'Idillio,restaurant,Rome,41.884893,12.534947,6,12,"[0, 1, 0, 1, 1, 1, 3, 1, 1, 2, 1, 0]",0.6666666666666666
Yakiniku Roma,restaurant,Rome,41.88816,12.530194,6,12,"[0, 4, 3, 1, 1, 1, 0, 0, 0, 0, 2, 0]",1.6666666666666667
QUARTO Burger & Drinks,restaurant,Rome,41.905758541988,12.463624477386,6,12,"[2, 0, 0, 0, 0, 2, 1, 1, 1, 4, 1, 0]",1.3333333333333333
Re di Roma Sportingclub,attraction,Rome,41.880487,12.515375,6,12,"[0, 0, 2, 2, 1, 1, 1, 0, 3, 1, 0, 1]",0.8333333333333334
Piazza Cavour,attraction,Rome,41.905707025444,12.46931698752,6,12,"[0, 1, 1, 4, 1, 0, 0, 2, 0, 0, 1, 2]",1.3333333333333333
Quartiere Coppedé,attraction,Rome,41.918394176098,12.501564304616,6,12,"[1, 0, 2, 2, 1, 1, 0, 2, 1, 0, 2, 0]",0.6666666666666666
Ristorante la Vittoria,restaurant,Rome,41.899621,12.456182,8,11,"[1, 2, 0, 1, 0, 1, 2, 0, 0, 2, 2, 0]",0.7430555555555557
Vecchia Roma,restaurant,Rome,41.89346,12.479185,8,11,"[0, 2, 0, 3, 2, 0, 1, 0, 0, 1, 1, 1]",0.9097222222222224
Policlinico Casilino,poi,Rome,41.867891,12.59023,7,11,"[1, 0, 0, 0, 2, 1, 0, 2, 2, 1, 1, 1]",0.5763888888888891
Mama's,restaurant,Rome,41.989472,12.494229,7,11,"[1, 1, 0, 1, 2, 0, 1, 0, 0, 1, 2, 2]",0.576388888888889
Pizzeria Stravinskij,restaurant,Rome,41.84158286206,12.60908309763,7,11,"[0, 1, 1, 1, 2, 1, 0, 2, 1, 0, 1, 1]",0.4097222222222223
Hostaria Isidoro al Colosseo,restaurant,Rome,41.888842,12.498657,7,11,"[0, 0, 1, 2, 0, 1, 1, 2, 1, 2, 1, 0]",0.576388888888889
Novecento,restaurant,Rome,41.874353,12.479951,7,11,"[1, 0, 1, 1, 0, 1, 2, 0, 0, 1, 3, 1]",0.7430555555555557
I Quattro Mori,restaurant,Rome,41.898139,12.455997,7,11,"[1, 0, 0, 3, 1, 0, 2, 0, 2, 1, 1, 0]",0.9097222222222223
Da Baffo,restaurant,Rome,41.863301,12.547915,7,11,"[1, 1, 2, 0, 1, 1, 1, 0, 0, 0, 2, 2]",0.576388888888889
Cacio e pepe osteria,restaurant,Rome,41.890833,12.46935,7,11,"[0, 1, 0, 1, 2, 3, 0, 0, 2, 0, 1, 1]",0.9097222222222223
"Biblioteca Nazionale Centrale di Roma ""Vittorio Emanuele II""",poi,Rome,41.906237632774,12.507462501526,6,11,"[1, 1, 3, 0, 1, 1, 4, 0, 0, 0, 0, 0]",1.5763888888888893
Termini (Ma-mb-fs),poi,Rome,41.903123,12.500503,6,11,"[0, 2, 0, 0, 1, 1, 1, 2, 2, 0, 1, 1]",0.576388888888889
Binario 28,poi,Rome,41.89709822706,12.506520874258,6,11,"[1, 0, 1, 1, 1, 1, 3, 2, 0, 1, 0, 0]",0.7430555555555557
Binario 24,poi,Rome,41.899784982321,12.50243238885,6,11,"[0, 0, 0, 1, 0, 3, 1, 0, 3, 1, 1, 1]",1.076388888888889
Roma Tuscolana,poi,Rome,41.879406,12.523398,6,11,"[2, 0, 1, 0, 2, 2, 1, 2, 0, 1, 0, 0]",0.7430555555555557
Policlinico Umberto Primo,poi,Rome,41.905358,12.510836,6,11,"[0, 1, 3, 0, 2, 0, 0, 2, 0, 0, 3, 0]",1.4097222222222225
Gianicolense- San Camillo,poi,Rome,41.870546,12.454906,6,11,"[0, 1, 0, 1, 2, 0, 0, 3, 2, 1, 0, 1]",0.9097222222222222
Il Gusto Giusto,restaurant,Rome,41.855434,12.566109,6,11,"[0, 1, 0, 0, 0, 1, 1, 1, 2, 3, 2, 0]",0.9097222222222223
Ristòrart,restaurant,Rome,41.908421,12.544463,6,11,"[0, 0, 1, 0, 1, 2, 1, 0, 2, 2, 1, 1]",0.576388888888889
Castroni,restaurant,Rome,41.903170380494,12.422467609105,6,11,"[3, 1, 1, 1, 1, 0, 1, 2, 0, 0, 1, 0]",0.7430555555555557
Pigneto Quarantuno,restaurant,Rome,41.889319,12.524836,6,11,"[2, 0, 1, 1, 3, 0, 0, 1, 1, 1, 1, 0]",0.7430555555555557
La Querida,restaurant,Rome,41.73387,12.335543,6,11,"[0, 0, 1, 1, 3, 0, 1, 0, 0, 1, 2, 2]",0.9097222222222222
Mediterranea,restaurant,Rome,41.669902,12.398667,6,11,"[0, 0, 0, 0, 1, 2, 0, 3, 4, 1, 0, 0]",1.7430555555555556
I Meloncini,restaurant,Rome,41.938359,12.477611,6,11,"[0, 1, 0, 2, 0, 2, 1, 1, 3, 0, 0, 1]",0.9097222222222224
Mangiafuoco,restaurant,Rome,41.922154,12.504771,6,11,"[0, 1, 1, 0, 3, 1, 1, 0, 1, 1, 1, 1]",0.576388888888889
Lumie di Sicilia,restaurant,Rome,41.88511,12.459366,6,11,"[0, 0, 1, 0, 0, 5, 1, 0, 1, 0, 1, 2]",1.9097222222222217
Le streghe,restaurant,Rome,41.862774,12.551669,6,11,"[0, 0, 2, 1, 2, 1, 1, 1, 0, 1, 2, 0]",0.576388888888889
L'Osteria di Monteverde,restaurant,Rome,41.872941,12.455474,6,11,"[1, 0, 0, 3, 1, 1, 0, 0, 2, 1, 1, 1]",0.7430555555555557
Mr Manzo Griglieria,restaurant,Rome,41.890947,12.530168,6,11,"[0, 2, 0, 1, 2, 1, 2, 0, 2, 0, 0, 1]",0.7430555555555558
Romolo e Luigi,restaurant,Rome,41.73896,12.286587,6,11,"[1, 1, 3, 1, 0, 1, 1, 0, 1, 1, 1, 0]",0.5763888888888891
Pourquoi,restaurant,Rome,41.898006,12.515378,6,11,"[0, 0, 0, 2, 1, 3, 0, 0, 1, 2, 1, 1]",0.9097222222222223
Casa del Cinema,attraction,Rome,41.910924,12.487415,6,11,"[0, 0, 2, 1, 1, 0, 1, 2, 3, 1, 0, 0]",0.9097222222222223
VinAllegro,attraction,Rome,41.889727446105,12.472999617403,6,11,"[0, 2, 1, 0, 0, 1, 0, 1, 1, 3, 2, 0]",0.9097222222222223
Passeggiata Del Giappone,attraction,Rome,41.829761224032,12.463731765747,6,11,"[0, 1, 2, 0, 0, 1, 1, 1, 5, 0, 0, 0]",1.909722222222222
Palalottomatica,attraction,Rome,41.824650973545,12.466224884768,6,11,"[0, 0, 2, 2, 3, 0, 0, 0, 1, 2, 0, 1]",1.0763888888888888
Centrale Montemartini,attraction,Rome,41.866997349106,12.478313305587,6,11,"[3, 0, 2, 0, 1, 2, 0, 1, 1, 1, 0, 0]",0.9097222222222223
Teatro di Marcello,attraction,Rome,41.891931,12.479798,6,11,"[5, 0, 0, 0, 0, 0, 1, 3, 0, 1, 1, 0]",2.2430555555555554
Basilica di Santa Croce in Gerusalemme,attraction,Rome,41.888660593739,12.514423827032,6,11,"[2, 0, 0, 1, 2, 1, 1, 3, 0, 0, 1, 0]",0.9097222222222223
Roma Ostiense,poi,Rome,41.872778,12.483893,9,10,"[2, 0, 0, 1, 1, 0, 1, 2, 2, 0, 0, 1]",0.6388888888888888
Scavi Di Ostia Antica,attraction,Rome,41.755860506916,12.289234864309,9,10,"[0, 0, 0, 1, 1, 0, 1, 4, 2, 1, 0, 0]",1.3055555555555556
Via Margutta,poi,Rome,41.908268750296,12.479797151104,8,10,"[2, 1, 0, 2, 0, 0, 1, 0, 0, 1, 0, 3]",0.9722222222222222
Caffè Castroni,restaurant,Rome,41.907795594192,12.457925,8,10,"[0, 2, 1, 0, 2, 1, 2, 1, 0, 0, 0, 1]",0.6388888888888888
Giolitti,restaurant,Rome,41.828870030082,12.4616955572,8,10,"[0, 0, 1, 1, 2, 0, 1, 3, 0, 2, 0, 0]",0.9722222222222222
Zio Ciro,restaurant,Rome,41.901074,12.472443,8,10,"[1, 0, 0, 1, 0, 1, 0, 2, 2, 1, 1, 1]",0.47222222222222215
Piazza di Montecitorio,attraction,Rome,41.900779777447,12.478634119034,8,10,"[0, 1, 2, 0, 0, 0, 0, 0, 4, 2, 0, 1]",1.472222222222222
Ippodromo delle Capannelle,attraction,Rome,41.824036996203,12.567586898804,8,10,"[0, 0, 0, 0, 0, 1, 4, 2, 1, 1, 1, 0]",1.3055555555555558
Tribunale Ordinario di Roma,poi,Rome,41.912219,12.466091,7,10,"[0, 1, 0, 1, 0, 0, 0, 0, 4, 3, 1, 0]",1.6388888888888886
b place Roma,restaurant,Rome,41.830376787885,12.474879026413,7,10,"[0, 1, 0, 2, 0, 0, 1, 0, 1, 1, 2, 2]",0.6388888888888888
692 Secrets Café,restaurant,Rome,41.865991133041,12.542248130242,7,10,"[1, 0, 0, 2, 1, 2, 1, 0, 2, 1, 0, 0]",0.6388888888888888
Mondo Arancina,restaurant,Rome,41.856433882939,12.562940072568,7,10,"[2, 0, 1, 0, 0, 1, 1, 2, 1, 1, 0, 1]",0.47222222222222215
Suggestum Cafe,restaurant,Rome,41.90469,12.488226,7,10,"[0, 1, 0, 0, 1, 0, 2, 1, 3, 1, 0, 1]",0.8055555555555557
Insalata Ricca,restaurant,Rome,41.8963,12.4741,7,10,"[0, 0, 2, 0, 1, 0, 0, 4, 1, 1, 1, 0]",1.3055555555555556
Paneolio,restaurant,Rome,41.962101,12.476937,7,10,"[1, 1, 1, 0, 0, 0, 0, 1, 0, 2, 4, 0]",1.3055555555555556
Molto,restaurant,Rome,41.927664,12.486429,7,10,"[0, 0, 1, 1, 0, 1, 1, 0, 2, 0, 1, 3]",0.8055555555555555
Bedda Matri,restaurant,Rome,41.781627,12.365879,7,10,"[0, 0, 0, 0, 0, 2, 2, 0, 5, 1, 0, 0]",2.138888888888889
Uve e Forme Shop,restaurant,Rome,41.91141,12.517437,7,10,"[0, 1, 0, 0, 0, 1, 2, 0, 2, 1, 1, 2]",0.6388888888888888
Ristorante Il Cigno,restaurant,Rome,41.909546,12.521509,7,10,"[0, 2, 1, 1, 1, 2, 1, 0, 1, 0, 1, 0]",0.47222222222222215
Fontana dei Quattro Fiumi,attraction,Rome,41.899016,12.47310408,7,10,"[1, 1, 0, 2, 0, 0, 1, 0, 0, 2, 2, 1]",0.6388888888888888
Casa del Jazz,attraction,Rome,41.873284375906,12.494115853088,7,10,"[0, 0, 1, 1, 1, 1, 3, 3, 0, 0, 0, 0]",1.1388888888888888
Osteria Pistoia,restaurant,Rome,41.876659,12.467866,6,10,"[0, 1, 1, 1, 1, 0, 0, 2, 2, 2, 0, 0]",0.6388888888888888
Sweety Gelato Roma,restaurant,Rome,41.895615,12.472939,6,10,"[0, 0, 0, 0, 0, 0, 1, 3, 2, 2, 2, 0]",1.1388888888888888
Stella Gemella Ristorante,restaurant,Rome,41.935610396239,12.515521658145,6,10,"[0, 2, 2, 0, 0, 1, 1, 0, 2, 1, 0, 1]",0.6388888888888888
O'Professore,restaurant,Rome,41.810097669496,12.429099805873,6,10,"[2, 0, 0, 2, 0, 0, 0, 2, 0, 2, 1, 1]",0.8055555555555557
Pasticceria Cinque Stelle,restaurant,Rome,41.836165424119,12.621040806861,6,10,"[1, 0, 0, 1, 0, 0, 1, 2, 1, 2, 2, 0]",0.6388888888888888
Jet Set,restaurant,Rome,41.829473425914,12.465523481369,6,10,"[3, 1, 1, 0, 0, 1, 0, 1, 1, 2, 0, 0]",0.8055555555555555
Crilè,restaurant,Rome,41.928298852488,12.476695096097,6,10,"[1, 1, 0, 0, 1, 1, 0, 0, 0, 3, 0, 3]",1.138888888888889
Cristalli Di Zucchero,restaurant,Rome,41.888241736037,12.483364058829,6,10,"[0, 0, 2, 1, 2, 0, 0, 4, 0, 0, 0, 1]",1.4722222222222217
Chattanooga Saloon,restaurant,Rome,41.841887333333,12.484693,6,10,"[0, 0, 3, 0, 1, 0, 3, 2, 0, 1, 0, 0]",1.3055555555555556
L'Angolo Russo,restaurant,Rome,41.935497086476,12.534320848832,6,10,"[0, 1, 1, 0, 2, 0, 2, 0, 0, 0, 2, 2]",0.8055555555555555
Arco di San Calisto,restaurant,Rome,41.889123,12.470973,6,10,"[0, 0, 0, 0, 1, 0, 3, 0, 4, 2, 0, 0]",1.8055555555555551
Tempio di Mecenate,restaurant,Rome,41.894574,12.501265,6,10,"[0, 0, 1, 1, 0, 1, 3, 1, 1, 2, 0, 0]",0.8055555555555555
Pasticceria Marinari,restaurant,Rome,41.920408,12.509474,6,10,"[0, 1, 0, 0, 1, 3, 2, 1, 1, 0, 1, 0]",0.8055555555555557
Le Gole Di Amatrice Srl,restaurant,Rome,41.92325,12.513598,6,10,"[0, 0, 2, 1, 1, 0, 0, 4, 1, 1, 0, 0]",1.3055555555555556
Itoya,restaurant,Rome,41.915145,12.503674,6,10,"[0, 0, 0, 2, 3, 1, 1, 1, 0, 2, 0, 0]",0.9722222222222222
Napoletano's,restaurant,Rome,41.89947,12.476598,6,10,"[2, 2, 0, 1, 1, 2, 0, 0, 1, 0, 0, 1]",0.6388888888888888
Sushi Kyo Japanese Restaurant,restaurant,Rome,41.841681,12.481513,6,10,"[0, 0, 3, 1, 2, 0, 2, 0, 2, 0, 0, 0]",1.1388888888888888
Le tre zucche,restaurant,Rome,41.863056,12.457046,6,10,"[0, 0, 0, 4, 1, 0, 0, 1, 1, 1, 1, 1]",1.138888888888889
Istanbul Kebab,restaurant,Rome,41.856884,12.479042,6,10,"[0, 1, 1, 1, 0, 1, 2, 1, 2, 0, 0, 1]",0.47222222222222215
Mamma Angelina,restaurant,Rome,41.937285,12.514586,6,10,"[1, 1, 0, 0, 2, 1, 1, 0, 0, 2, 0, 2]",0.6388888888888888
Billy's Ice il Gelato® il Re del Tiramisù,restaurant,Rome,41.869882,12.529286,6,10,"[1, 0, 0, 3, 1, 1, 0, 4, 0, 0, 0, 0]",1.6388888888888882
Ristorante Mekong,restaurant,Rome,41.873791,12.527159,6,10,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 4, 3, 0]",1.8055555555555554
El Chiringuito Libre,restaurant,Rome,41.856616,12.476971,6,10,"[1, 0, 0, 2, 1, 1, 1, 1, 2, 0, 1, 0]",0.47222222222222227
Cibo Roma,restaurant,Rome,41.935404,12.533594,6,10,"[0, 0, 0, 0, 0, 0, 4, 3, 2, 1, 0, 0]",1.8055555555555554
Doctor Pizza,restaurant,Rome,41.888996,12.538472,6,10,"[0, 0, 0, 2, 2, 0, 0, 2, 0, 2, 0, 2]",0.9722222222222222
Piscina delle Rose Club,attraction,Rome,41.830839,12.462389,6,10,"[0, 1, 0, 0, 0, 1, 3, 3, 2, 0, 0, 0]",1.3055555555555556
Shamrock Irish Pub,attraction,Rome,41.888741,12.4953649,6,10,"[0, 2, 1, 2, 0, 0, 1, 0, 1, 1, 1, 1]",0.47222222222222215
Chioschetto Ponte Milvio,attraction,Rome,41.936515185529,12.466415243647,6,10,"[0, 0, 0, 1, 1, 2, 1, 2, 3, 0, 0, 0]",0.9722222222222222
Piazza di Porta San Giovanni,attraction,Rome,41.885976939622,12.509264945984,6,10,"[0, 0, 1, 1, 0, 0, 1, 0, 2, 3, 1, 1]",0.8055555555555557
Dal Sorchettaro,attraction,Rome,41.90712189578,12.501009854268,6,10,"[1, 1, 0, 1, 0, 0, 2, 1, 3, 0, 1, 0]",0.8055555555555557
Piazza Colonna,attraction,Rome,41.900911538046,12.480103969574,6,10,"[1, 0, 0, 1, 2, 0, 0, 2, 2, 1, 1, 0]",0.6388888888888888
Basilica di Santa Maria degli Angeli e dei Martiri,attraction,Rome,41.903315,12.497106,6,10,"[1, 0, 0, 0, 3, 0, 2, 1, 0, 0, 2, 1]",0.9722222222222223
Four Green Fields,attraction,Rome,41.912571223271,12.4561195254,6,10,"[1, 1, 2, 0, 1, 0, 0, 1, 3, 1, 0, 0]",0.8055555555555557
